Customer,Date Shipped,Product ID,Brand,Channel
11003200,4/7/18,968,White Whale,Direct
11031040,4/7/18,548,White Whale,Direct
11033090,4/11/18,458,Black Dog,Direct
11012090,4/13/18,458,Black Dog,Direct
11020280,4/13/18,458,Black Dog,Direct
11031360,4/18/18,446,Black Dog,Direct
11034320,4/19/18,548,White Whale,Direct
11032440,4/26/18,17,White Whale,Direct
11036050,4/26/18,548,White Whale,Direct
11031040,4/27/18,17,White Whale,Direct
11011150,1/25/18,377,White Whale,Direct
11033190,1/25/18,377,White Whale,Direct
11036120,1/25/18,377,White Whale,Direct
11037000,1/25/18,377,White Whale,Direct
11037190,1/25/18,377,White Whale,Direct
11037200,1/25/18,377,White Whale,Direct
11037460,1/25/18,377,White Whale,Direct
11038070,1/25/18,377,White Whale,Direct
11038180,1/25/18,377,White Whale,Direct
11038290,1/25/18,377,White Whale,Direct
11038460,1/25/18,377,White Whale,Direct
11039020,1/25/18,377,White Whale,Direct
11039050,1/25/18,377,White Whale,Direct
11039080,1/25/18,377,White Whale,Direct
11039090,1/25/18,494,Black Dog,Direct
11039300,1/25/18,377,White Whale,Direct
11039430,1/25/18,377,White Whale,Direct
11040060,1/25/18,377,White Whale,Partner
11040260,1/25/18,377,White Whale,Direct
11040340,1/25/18,494,Black Dog,Direct
11040470,1/25/18,377,White Whale,Direct
11040490,1/25/18,377,White Whale,Direct
11041110,1/25/18,377,White Whale,Direct
11041160,1/25/18,377,White Whale,Direct
11041200,1/25/18,377,White Whale,Partner
11041250,1/25/18,377,White Whale,Direct
11041350,1/25/18,494,Black Dog,Direct
11041370,1/25/18,377,White Whale,Direct
11037000,2/10/18,1313,White Whale,Direct
11038460,2/10/18,1313,White Whale,Direct
11036120,2/13/18,1313,White Whale,Direct
11038290,2/13/18,1313,White Whale,Direct
11041250,2/13/18,1313,White Whale,Direct
11039020,2/14/18,581,White Whale,Direct
11011150,2/15/18,581,White Whale,Direct
11041200,2/15/18,1313,White Whale,Partner
11033190,2/16/18,1313,White Whale,Direct
11037190,2/16/18,1313,White Whale,Direct
11039050,2/16/18,1313,White Whale,Direct
11039080,2/16/18,1313,White Whale,Direct
11039300,2/17/18,1313,White Whale,Direct
11037460,2/21/18,581,White Whale,Direct
11041350,2/21/18,239,Black Dog,Direct
11041370,2/21/18,1313,White Whale,Direct
11040260,2/22/18,581,White Whale,Direct
11037200,2/23/18,581,White Whale,Direct
11040340,2/23/18,239,Black Dog,Direct
11039430,3/1/18,581,White Whale,Direct
11040470,3/1/18,581,White Whale,Direct
11041110,3/1/18,581,White Whale,Direct
11041160,3/1/18,581,White Whale,Direct
11036120,3/2/18,548,White Whale,Direct
11038290,3/2/18,548,White Whale,Direct
11041250,3/2/18,548,White Whale,Direct
11033190,3/3/18,548,White Whale,Direct
11039050,3/3/18,548,White Whale,Direct
11041200,3/3/18,548,White Whale,Partner
11011150,3/9/18,548,White Whale,Direct
11037190,3/14/18,548,White Whale,Direct
11039020,3/14/18,17,White Whale,Direct
11040340,3/14/18,1073,Black Dog,Direct
11037460,3/21/18,548,White Whale,Direct
11039300,3/21/18,548,White Whale,Direct
11040260,3/23/18,17,White Whale,Direct
11039430,3/30/18,548,White Whale,Direct
11040470,3/30/18,548,White Whale,Direct
11041110,3/30/18,548,White Whale,Direct
11036120,4/4/18,17,White Whale,Direct
11038290,4/4/18,17,White Whale,Direct
11041250,4/4/18,17,White Whale,Direct
11039080,4/6/18,17,White Whale,Direct
11011150,4/7/18,17,White Whale,Direct
11041200,4/7/18,17,White Whale,Partner
11033190,4/10/18,17,White Whale,Direct
11040340,4/11/18,458,Black Dog,Direct
11037190,4/14/18,581,White Whale,Direct
11037460,4/19/18,17,White Whale,Direct
11039430,4/28/18,17,White Whale,Direct
11040470,4/28/18,17,White Whale,Direct
11041110,4/28/18,17,White Whale,Direct
9853497,1/26/18,581,White Whale,Direct
11013480,1/26/18,377,White Whale,Direct
11015340,1/26/18,377,White Whale,Direct
11016410,1/26/18,377,White Whale,Direct
11016420,1/26/18,377,White Whale,Direct
11019230,1/26/18,494,Black Dog,Direct
11019490,1/26/18,1244,Orange Cat,Direct
11024320,1/26/18,1244,Orange Cat,Direct
11027200,1/26/18,377,White Whale,Partner
11027460,1/26/18,377,White Whale,Direct
11028460,1/26/18,377,White Whale,Direct
11033440,1/26/18,1244,Orange Cat,Direct
11043090,1/26/18,377,White Whale,Direct
11043300,1/26/18,494,Black Dog,Direct
11043350,1/26/18,377,White Whale,Direct
11043470,1/26/18,377,White Whale,Direct
11044330,1/26/18,377,White Whale,Direct
11044450,1/26/18,377,White Whale,Direct
11045090,1/26/18,377,White Whale,Direct
11045130,1/26/18,494,Black Dog,Partner
11045240,1/26/18,494,Black Dog,Direct
11046190,1/26/18,377,White Whale,Direct
11046220,1/26/18,377,White Whale,Direct
11047050,1/26/18,377,White Whale,Direct
11047320,1/26/18,377,White Whale,Direct
11048030,1/26/18,377,White Whale,Direct
11048140,1/26/18,377,White Whale,Direct
11048210,1/26/18,377,White Whale,Direct
11048280,1/26/18,377,White Whale,Direct
11043350,2/10/18,1313,White Whale,Direct
11044330,2/10/18,1313,White Whale,Direct
11044450,2/13/18,1313,White Whale,Direct
11013480,2/15/18,17,White Whale,Direct
11015340,2/15/18,17,White Whale,Direct
11016410,2/15/18,581,White Whale,Direct
11016420,2/15/18,581,White Whale,Direct
11019230,2/15/18,458,Black Dog,Direct
11019490,2/15/18,1202,Orange Cat,Direct
11024320,2/15/18,1202,Orange Cat,Direct
11027200,2/15/18,17,White Whale,Partner
11027460,2/15/18,17,White Whale,Direct
11028460,2/15/18,581,White Whale,Direct
11043300,2/16/18,284,Black Dog,Direct
11043470,2/16/18,1313,White Whale,Direct
11045090,2/16/18,1313,White Whale,Direct
11045130,2/16/18,239,Black Dog,Partner
11046220,2/17/18,1313,White Whale,Direct
11043090,2/23/18,1313,White Whale,Direct
11045240,2/23/18,239,Black Dog,Direct
11046190,2/23/18,1313,White Whale,Direct
11048030,2/23/18,1313,White Whale,Direct
11048280,2/23/18,1313,White Whale,Direct
11047050,3/1/18,581,White Whale,Direct
11048140,3/1/18,581,White Whale,Direct
9853497,3/2/18,1313,White Whale,Direct
11043470,3/3/18,548,White Whale,Direct
11045130,3/3/18,1073,Black Dog,Partner
11013480,3/9/18,548,White Whale,Direct
11015340,3/9/18,548,White Whale,Direct
11016410,3/9/18,548,White Whale,Direct
11016420,3/9/18,548,White Whale,Direct
11019490,3/9/18,1304,Orange Cat,Direct
11027200,3/9/18,548,White Whale,Partner
11027460,3/9/18,548,White Whale,Direct
11028460,3/9/18,548,White Whale,Direct
11044330,3/9/18,548,White Whale,Direct
11043300,3/10/18,1073,Black Dog,Direct
11043350,3/10/18,548,White Whale,Direct
11048030,3/14/18,548,White Whale,Direct
11048280,3/14/18,548,White Whale,Direct
11045240,3/17/18,1073,Black Dog,Direct
11046190,3/17/18,548,White Whale,Direct
11045240,3/27/18,1073,Black Dog,Direct
11045090,3/30/18,548,White Whale,Direct
11047050,3/30/18,548,White Whale,Direct
11013480,4/7/18,968,White Whale,Direct
11015340,4/7/18,968,White Whale,Direct
11016410,4/7/18,17,White Whale,Direct
11027200,4/7/18,968,White Whale,Partner
11027460,4/7/18,968,White Whale,Direct
11028460,4/7/18,17,White Whale,Direct
11048030,4/7/18,17,White Whale,Direct
11043350,4/11/18,581,White Whale,Direct
11044330,4/11/18,581,White Whale,Direct
11045130,4/11/18,458,Black Dog,Partner
11045090,4/21/18,17,White Whale,Direct
11045240,4/21/18,446,Black Dog,Direct
11046190,4/21/18,17,White Whale,Direct
11033440,4/24/18,1502,Orange Cat,Direct
11047050,4/28/18,17,White Whale,Direct
9810189,1/27/18,1244,Orange Cat,Direct
9822753,1/27/18,494,Black Dog,Direct
9848916,1/27/18,494,Black Dog,Direct
9862434,1/27/18,377,White Whale,Direct
9875835,1/27/18,1244,Orange Cat,Direct
9896670,1/27/18,377,White Whale,Direct
9898434,1/27/18,494,Black Dog,Direct
11009190,1/27/18,494,Black Dog,Direct
11009210,1/27/18,377,White Whale,Direct
11023420,1/27/18,446,Black Dog,Direct
11030350,1/27/18,1244,Orange Cat,Direct
11031390,1/27/18,1244,Orange Cat,Direct
11032160,1/27/18,1244,Orange Cat,Direct
11033000,1/27/18,377,White Whale,Direct
11033250,1/27/18,494,Black Dog,Partner
11033490,1/27/18,377,White Whale,Direct
11035220,1/27/18,1244,Orange Cat,Direct
11035280,1/27/18,1244,Orange Cat,Direct
11036030,1/27/18,377,White Whale,Direct
11036190,1/27/18,1244,Orange Cat,Direct
11037400,1/27/18,1244,Orange Cat,Direct
11038470,1/27/18,1244,Orange Cat,Direct
11039170,1/27/18,377,White Whale,Direct
11040040,1/27/18,1244,Orange Cat,Direct
11040130,1/27/18,1244,Orange Cat,Direct
11041140,1/27/18,1244,Orange Cat,Direct
11043230,1/27/18,1244,Orange Cat,Direct
11043310,1/27/18,1244,Orange Cat,Direct
11043360,1/27/18,1244,Orange Cat,Direct
11044390,1/27/18,377,White Whale,Direct
11045020,1/27/18,1244,Orange Cat,Direct
11046120,1/27/18,581,White Whale,Direct
11046170,1/27/18,1244,Orange Cat,Direct
11046210,1/27/18,377,White Whale,Direct
11047480,1/27/18,1244,Orange Cat,Direct
11048360,1/27/18,1244,Orange Cat,Direct
11049320,1/27/18,377,White Whale,Direct
11050120,1/27/18,377,White Whale,Direct
11050180,1/27/18,1244,Orange Cat,Direct
11050240,1/27/18,377,White Whale,Direct
11051040,1/27/18,1244,Orange Cat,Direct
11051060,1/27/18,377,White Whale,Partner
11051150,1/27/18,377,White Whale,Direct
11051160,1/27/18,494,Black Dog,Direct
11051170,1/27/18,1244,Orange Cat,Direct
11051200,1/27/18,968,White Whale,Direct
11051220,1/27/18,377,White Whale,Partner
11051310,1/27/18,377,White Whale,Partner
11051390,1/27/18,377,White Whale,Direct
11052040,1/27/18,377,White Whale,Direct
11052060,1/27/18,377,White Whale,Direct
11052250,1/27/18,377,White Whale,Direct
11052280,1/27/18,377,White Whale,Direct
11052320,1/27/18,377,White Whale,Direct
11052340,1/27/18,494,Black Dog,Direct
11052390,1/27/18,377,White Whale,Direct
11052420,1/27/18,377,White Whale,Direct
11052490,1/27/18,494,Black Dog,Direct
11053000,1/27/18,494,Black Dog,Direct
11053190,1/27/18,377,White Whale,Partner
11053220,1/27/18,377,White Whale,Direct
11053260,1/27/18,1244,Orange Cat,Direct
11053360,1/27/18,494,Black Dog,Direct
11054250,1/27/18,377,White Whale,Direct
11054320,1/27/18,1244,Orange Cat,Direct
11055110,1/27/18,494,Black Dog,Direct
11055210,1/27/18,377,White Whale,Direct
11055260,1/27/18,377,White Whale,Direct
11055300,1/27/18,1244,Orange Cat,Direct
11055350,1/27/18,494,Black Dog,Direct
11055360,1/27/18,494,Black Dog,Direct
11055380,1/27/18,377,White Whale,Direct
11055440,1/27/18,377,White Whale,Direct
11056030,1/27/18,377,White Whale,Direct
11056050,1/27/18,494,Black Dog,Direct
11056110,1/27/18,377,White Whale,Direct
11056120,1/27/18,377,White Whale,Direct
11056130,1/27/18,377,White Whale,Partner
11056240,1/27/18,377,White Whale,Direct
11056330,1/27/18,377,White Whale,Direct
11056340,1/27/18,1244,Orange Cat,Direct
11056380,1/27/18,377,White Whale,Direct
11056420,1/27/18,494,Black Dog,Direct
11056470,1/27/18,377,White Whale,Direct
11056480,1/27/18,494,Black Dog,Direct
9862434,2/10/18,1313,White Whale,Direct
11038470,2/10/18,1202,Orange Cat,Direct
11043360,2/10/18,1202,Orange Cat,Direct
11043360,2/10/18,1244,Orange Cat,Direct
11023420,2/14/18,284,Black Dog,Direct
11046210,2/14/18,581,White Whale,Direct
9848916,2/15/18,239,Black Dog,Direct
9875835,2/15/18,1202,Orange Cat,Direct
11033000,2/15/18,17,White Whale,Direct
11033250,2/15/18,284,Black Dog,Partner
9896670,2/16/18,581,White Whale,Direct
9898434,2/16/18,284,Black Dog,Direct
11039170,2/16/18,1313,White Whale,Direct
11041140,2/16/18,1202,Orange Cat,Direct
11043230,2/16/18,1202,Orange Cat,Direct
11043310,2/16/18,1202,Orange Cat,Direct
11044390,2/16/18,1313,White Whale,Direct
9822753,2/17/18,395,Black Dog,Direct
11040040,2/17/18,1145,Orange Cat,Direct
11049320,2/17/18,1313,White Whale,Direct
11051150,2/17/18,1313,White Whale,Direct
11051160,2/17/18,239,Black Dog,Direct
11053000,2/17/18,239,Black Dog,Direct
11054250,2/17/18,1313,White Whale,Direct
11055110,2/17/18,239,Black Dog,Direct
11055210,2/17/18,1313,White Whale,Direct
11056050,2/17/18,395,Black Dog,Direct
11052320,2/21/18,1313,White Whale,Direct
11052340,2/21/18,239,Black Dog,Direct
11055260,2/21/18,1313,White Whale,Direct
11056470,2/21/18,1313,White Whale,Direct
11056480,2/21/18,239,Black Dog,Direct
11051060,2/22/18,1313,White Whale,Partner
11051310,2/22/18,581,White Whale,Partner
11056110,2/22/18,581,White Whale,Direct
11056130,2/22/18,1313,White Whale,Partner
11030350,2/23/18,1145,Orange Cat,Direct
11036190,2/23/18,1145,Orange Cat,Direct
11037400,2/23/18,1202,Orange Cat,Direct
11046170,2/23/18,1145,Orange Cat,Direct
11047480,2/23/18,1145,Orange Cat,Direct
11050120,2/23/18,1313,White Whale,Direct
11050180,2/23/18,1145,Orange Cat,Direct
11051040,2/23/18,1145,Orange Cat,Direct
11051390,2/23/18,1313,White Whale,Direct
11052060,2/23/18,1313,White Whale,Direct
11052250,2/23/18,1313,White Whale,Direct
11052390,2/23/18,1313,White Whale,Direct
11052420,2/23/18,1313,White Whale,Direct
11053220,2/23/18,1313,White Whale,Direct
11053260,2/23/18,1145,Orange Cat,Direct
11054320,2/23/18,1145,Orange Cat,Direct
11055300,2/23/18,1145,Orange Cat,Direct
11055440,2/23/18,1313,White Whale,Direct
11056030,2/23/18,1313,White Whale,Direct
11052280,2/24/18,581,White Whale,Direct
11046120,2/27/18,17,White Whale,Direct
11052040,2/27/18,581,White Whale,Direct
11052490,2/27/18,239,Black Dog,Direct
11031390,2/28/18,1304,Orange Cat,Direct
11040130,2/28/18,1304,Orange Cat,Direct
11053190,2/28/18,581,White Whale,Partner
11032160,3/1/18,1202,Orange Cat,Direct
11035220,3/1/18,1202,Orange Cat,Direct
11050240,3/1/18,581,White Whale,Direct
11053360,3/1/18,239,Black Dog,Direct
11056120,3/1/18,581,White Whale,Direct
11056240,3/1/18,581,White Whale,Direct
11056330,3/1/18,581,White Whale,Direct
11056340,3/1/18,1202,Orange Cat,Direct
11056380,3/1/18,581,White Whale,Direct
11056420,3/1/18,239,Black Dog,Direct
9822753,3/3/18,1073,Black Dog,Direct
9875835,3/3/18,1304,Orange Cat,Direct
9896670,3/3/18,548,White Whale,Direct
11039170,3/3/18,548,White Whale,Direct
11041140,3/3/18,1304,Orange Cat,Direct
9810189,3/5/18,1145,Orange Cat,Direct
11023420,3/5/18,1073,Black Dog,Direct
11052250,3/5/18,377,White Whale,Direct
9848916,3/6/18,1073,Black Dog,Direct
9898434,3/6/18,1073,Black Dog,Direct
11051170,3/6/18,1202,Orange Cat,Direct
11046120,3/8/18,17,White Whale,Direct
11046210,3/8/18,17,White Whale,Direct
11033000,3/9/18,548,White Whale,Direct
11049320,3/9/18,548,White Whale,Direct
11055110,3/9/18,1073,Black Dog,Direct
11043360,3/10/18,1304,Orange Cat,Direct
11051150,3/10/18,548,White Whale,Direct
11051160,3/10/18,1073,Black Dog,Direct
11055260,3/10/18,548,White Whale,Direct
11047480,3/14/18,1304,Orange Cat,Direct
11052060,3/14/18,548,White Whale,Direct
11053220,3/14/18,548,White Whale,Direct
11053260,3/14/18,1304,Orange Cat,Direct
11054320,3/14/18,1304,Orange Cat,Direct
11055440,3/14/18,548,White Whale,Direct
11056130,3/14/18,548,White Whale,Partner
11036190,3/16/18,1304,Orange Cat,Direct
11046170,3/16/18,1304,Orange Cat,Direct
11050180,3/16/18,1304,Orange Cat,Direct
11051040,3/16/18,1304,Orange Cat,Direct
11051310,3/17/18,548,White Whale,Partner
11052390,3/17/18,548,White Whale,Direct
11056030,3/17/18,548,White Whale,Direct
11056470,3/17/18,548,White Whale,Direct
11056480,3/17/18,1073,Black Dog,Direct
11056050,3/21/18,1073,Black Dog,Direct
11040040,3/22/18,1304,Orange Cat,Direct
11056110,3/22/18,17,White Whale,Direct
11052490,3/23/18,1073,Black Dog,Direct
11053000,3/23/18,1073,Black Dog,Direct
11037400,3/24/18,1304,Orange Cat,Direct
11052280,3/24/18,548,White Whale,Direct
11031390,3/28/18,1415,Orange Cat,Direct
11046120,3/28/18,968,White Whale,Direct
11056420,3/28/18,1073,Black Dog,Direct
11032160,3/29/18,1304,Orange Cat,Direct
11040130,3/30/18,1145,Orange Cat,Direct
11050240,3/30/18,548,White Whale,Direct
11053190,3/30/18,548,White Whale,Partner
11056120,3/30/18,548,White Whale,Direct
11053360,3/31/18,314,Black Dog,Direct
9810189,4/3/18,1415,Orange Cat,Direct
11023420,4/3/18,458,Black Dog,Direct
9822753,4/4/18,458,Black Dog,Direct
9898434,4/4/18,446,Black Dog,Direct
11055260,4/5/18,17,White Whale,Direct
11046210,4/6/18,548,White Whale,Direct
11051390,4/6/18,17,White Whale,Direct
9896670,4/7/18,17,White Whale,Direct
11033000,4/7/18,968,White Whale,Direct
11039170,4/7/18,17,White Whale,Direct
11055440,4/7/18,17,White Whale,Direct
11056130,4/7/18,17,White Whale,Partner
9875835,4/11/18,1415,Orange Cat,Direct
11041140,4/11/18,1415,Orange Cat,Direct
11043360,4/11/18,1502,Orange Cat,Direct
11051150,4/11/18,581,White Whale,Direct
11051160,4/11/18,458,Black Dog,Direct
11053260,4/11/18,1415,Orange Cat,Direct
11047480,4/13/18,1502,Orange Cat,Direct
11051040,4/13/18,1502,Orange Cat,Direct
11053220,4/13/18,581,White Whale,Direct
11053000,4/18/18,446,Black Dog,Direct
11040040,4/19/18,1502,Orange Cat,Direct
11056050,4/19/18,446,Black Dog,Direct
11056110,4/19/18,548,White Whale,Direct
11056470,4/19/18,581,White Whale,Direct
11056480,4/19/18,446,Black Dog,Direct
11052390,4/21/18,17,White Whale,Direct
11056030,4/21/18,17,White Whale,Direct
11036190,4/25/18,1502,Orange Cat,Direct
11037400,4/25/18,1502,Orange Cat,Direct
11046170,4/25/18,1502,Orange Cat,Direct
11050180,4/25/18,1502,Orange Cat,Direct
11052490,4/25/18,446,Black Dog,Direct
11046120,4/26/18,968,White Whale,Direct
11051170,4/26/18,1145,Orange Cat,Direct
11052280,4/26/18,17,White Whale,Direct
11050240,4/28/18,17,White Whale,Direct
11053190,4/28/18,17,White Whale,Partner
11056120,4/28/18,17,White Whale,Direct
11056330,4/28/18,548,White Whale,Direct
11051290,1/30/18,377,White Whale,Direct
11057090,1/30/18,1244,Orange Cat,Direct
11057140,1/30/18,377,White Whale,Direct
11057150,1/30/18,377,White Whale,Partner
11057380,1/30/18,1244,Orange Cat,Direct
11057490,1/30/18,377,White Whale,Partner
11058150,1/30/18,1244,Orange Cat,Direct
11058220,1/30/18,377,White Whale,Direct
11058260,1/30/18,377,White Whale,Direct
11058280,1/30/18,377,White Whale,Partner
11058490,1/30/18,494,Black Dog,Direct
11059010,1/30/18,377,White Whale,Direct
11059270,1/30/18,377,White Whale,Direct
11059300,1/30/18,377,White Whale,Direct
11059320,1/30/18,377,White Whale,Partner
11059490,1/30/18,494,Black Dog,Direct
11060000,1/30/18,1244,Orange Cat,Direct
11060050,1/30/18,377,White Whale,Direct
11060150,1/30/18,377,White Whale,Direct
11060240,1/30/18,377,White Whale,Direct
11060270,1/30/18,377,White Whale,Direct
11060300,1/30/18,377,White Whale,Direct
11060310,1/30/18,377,White Whale,Direct
11060320,1/30/18,494,Black Dog,Direct
11060360,1/30/18,377,White Whale,Partner
11060390,1/30/18,1244,Orange Cat,Direct
11060410,1/30/18,377,White Whale,Direct
11060420,1/30/18,494,Black Dog,Direct
11060450,1/30/18,377,White Whale,Direct
11061080,1/30/18,377,White Whale,Direct
11061210,1/30/18,1244,Orange Cat,Direct
11061230,1/30/18,1244,Orange Cat,Direct
11061270,1/30/18,377,White Whale,Partner
11061400,1/30/18,494,Black Dog,Direct
11061410,1/30/18,377,White Whale,Direct
11061460,1/30/18,377,White Whale,Direct
11061470,1/30/18,494,Black Dog,Direct
11061480,1/30/18,377,White Whale,Direct
11062140,1/30/18,548,White Whale,Direct
11062170,1/30/18,377,White Whale,Direct
11062300,1/30/18,494,Black Dog,Direct
11063000,1/30/18,377,White Whale,Direct
11063010,1/30/18,377,White Whale,Direct
11063310,1/30/18,377,White Whale,Direct
11063330,1/30/18,377,White Whale,Direct
11063340,1/30/18,377,White Whale,Direct
11063360,1/30/18,377,White Whale,Partner
11063450,1/30/18,377,White Whale,Direct
11064020,1/30/18,1244,Orange Cat,Direct
11064210,1/30/18,1244,Orange Cat,Direct
11064280,1/30/18,377,White Whale,Direct
11064480,1/30/18,377,White Whale,Direct
11065020,1/30/18,377,White Whale,Direct
11065080,1/30/18,494,Black Dog,Direct
11065130,1/30/18,494,Black Dog,Direct
11065270,1/30/18,377,White Whale,Direct
11065290,1/30/18,377,White Whale,Direct
11065380,1/30/18,548,White Whale,Direct
11065400,1/30/18,377,White Whale,Direct
11066020,1/30/18,377,White Whale,Direct
11066090,1/30/18,377,White Whale,Direct
11066450,1/30/18,377,White Whale,Direct
11066460,1/30/18,377,White Whale,Direct
11066490,1/30/18,494,Black Dog,Direct
11067000,1/30/18,377,White Whale,Direct
11067150,1/30/18,377,White Whale,Direct
11067260,1/30/18,377,White Whale,Direct
11067310,1/30/18,494,Black Dog,Direct
11067470,1/30/18,377,White Whale,Direct
11067490,1/30/18,377,White Whale,Direct
11068050,1/30/18,377,White Whale,Direct
11068120,1/30/18,377,White Whale,Direct
11068130,1/30/18,377,White Whale,Direct
